medname,text,code,name
碳酸锂 | 吲哚美辛,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn非甾抗炎药抑制前列腺素的合成、i降低锂的清除率。0两药联用可导致锂的血药浓度上升及毒性增加，l引起多尿、i谵妄、i嗜睡等。0注意观察，l必要时减量或换药。0布洛芬、i双氯芬酸、i吡罗昔康、i保泰松、i甲芬那酸、i噻洛芬酸、i萘普生、i酮洛酸、i氯丁三醇等均可发生相似的相互作用。0,07,抗精神病和抗焦虑药物
碳酸锂 | 马吲哚,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn两药联用锂的重吸收增加，l排泄下降，l导致毒性增加。0必要时减量使用。0,07,抗精神病和抗焦虑药物
碳酸锂 | 氟哌啶醇,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn两药联用可导致精神错乱、i锥体外系不良反应及小脑功能障碍等，l严重者可致小脑功能永久性损伤和不可逆运动障碍。0注意观察，l必要时减量或停药。0,07,抗精神病和抗焦虑药物
普鲁卡因胺 | 普萘洛尔,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn普萘洛尔可以降低普鲁卡因胺的清除，l延长其半衰期。0但尚未肯定，l因此两药联用应观察临床效应变化。0,10,抗心律失常药物
普鲁卡因胺 | 对氨基苯甲酸,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn对氨基苯甲酸(PABA)与普鲁卡因胺竞争乙酰化酶，l使血清NAPA／PA比值降低，l从而导致普鲁卡因胺的抗心律失常作用增加。0两药联用时，l注意监测普鲁卡因胺和N-乙酰普鲁卡因胺的血药浓度。0,10,抗心律失常药物
普鲁卡因胺 | 西咪替丁,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn两药同时应用可以增加普鲁卡因胺的血药浓度，l从而产生普鲁卡因胺的毒性。0此相互作用与西咪替丁的肾血流灌注减少和肾小管主动排泌的竞争有关。0两药联用时，l注意监测患者普鲁卡因胺和N-乙酰普鲁卡因胺的血药浓度。0普鲁卡因胺的剂量可能需要调整。0,10,抗心律失常药物
地西泮 | 西咪替丁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn西咪替丁抑制肝药酶，l使地西泮的肝代谢减少，l血药浓度上升，l导致过度镇静、i嗜睡等不良反应发生率增加。0西咪替丁与氯氮卓、i三唑仑、i阿普唑仑、i硝西泮、i咪达唑仑等均可能发生不同程度的相互作用。0,07,抗精神病和抗焦虑药物
奎尼丁 | 胺碘酮,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn胺碘酮可能降低奎尼丁的组织结合率(使Vd降低)或抑制其肾或肝清除率，l造成奎尼丁血药浓度增加，l从而导致非典型的室性心动过速和QT间期延长。0两药联用时，l注意监测奎尼丁的血药浓度。0奎尼丁可能需要减量。0,10,抗心律失常药物
普罗帕酮 | 奎尼丁,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn奎尼丁抑制肝药酶和普罗帕酮的5-羟化代谢。0两药同时应用会导致普罗帕酮血药浓度的升高。0治疗时，l注意监测患者的治疗效果。0普罗帕酮可能需要减量。0,10,抗心律失常药物
普罗帕酮 | 氟西汀,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn普罗帕酮口服由于大量代谢而生物利用度低。0氟西汀抑制P45012D6同工酶的活性。0两药同时应用会导致普罗帕酮血药浓度升高，l应谨慎。0注意监测患者的治疗效果。0,10,抗心律失常药物
普罗帕酮 | 环孢素,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn普罗帕酮抑制环孢素的肝药酶代谢。0两药同时应用可导致环孢素血药浓度的升高。0两药联用需要谨慎。0环孢素的剂量可能需要调整。0,10,抗心律失常药物
氟奋乃静 | 可乐定,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn可乐定为肾上腺素能激动剂，l氟奋乃静为多巴胺受体阻滞剂，l肾上腺素能相对占上风。0曾有一患者使用可乐定和氯噻酮加用氟奋乃静导致急性中枢神经系统不良反应。0其他各类抗精神病药也可能与可乐定发生相似的相互作用。0,07,抗精神病和抗焦虑药物
普鲁卡因胺 | 甲氧苄啶,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn两药有肾小管排泌的竞争，l可导致普鲁卡因胺及N-乙酰普鲁卡因胺肾脏清除率降低。0两药联用时，l注意监测普鲁卡因胺及N-乙酰普鲁卡因胺的血药浓度。0,10,抗心律失常药物
琥珀胆碱 | 普马嗪,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn普马嗪降低胆碱酯酶的血清浓度。0琥珀胆碱和普马嗪同用可导致整体肌肉松弛，l呼吸暂停延长和苍白病。0需谨慎使用，l并提供血氧支持。0类似反应可发生在其他酚噻嗪类药物和琥珀胆碱之间。0,20,麻醉药与肌松药
硝苯地平 | 氟西汀,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn两药同时应用可以增强硝苯地平的作用。0治疗中，l注意患者有无发生硝苯地平相关的不良反应。0硝苯地平的剂量可能需要调整。0,10,抗心律失常药物
琥珀胆碱 | 新斯的明,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn新斯的明会减慢琥珀胆碱的水解，l提高其在肌肉神经接头处的浓度而增强神经肌肉阻滞作用。0避免在神经肌肉阻滞药的去极化期使用。0如确需并用，l则应十分谨慎并需严密观察，l准备氧气供给。0依酚氯胺和吡斯的明间也可发生类似反应。0其他抗胆碱酯酶药也可有类似反应。0,20,麻醉药与肌松药
琥珀胆碱 | 甲氧氯普胺,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn使用甲氧氯普胺可能延长琥珀胆碱产生的神经肌肉阻滞作用，l并用两药时琥珀胆碱的用量应适当减少。0,20,麻醉药与肌松药
琥珀胆碱 | 利多卡因,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn利多卡因也有神经肌肉阻滞作用，l并从血浆蛋白和拟胆碱酯酶分子上使琥珀胆碱取代出来，l造成琥珀胆碱血浆浓度上升，l而增强神经肌肉阻滞作用，l可能导致呼吸抑制。0需严密观察，l应保证氧气供给。0筒箭毒碱以及其他非去极化神经肌肉阻滞剂也有类似反应。0其他局部麻醉剂与琥珀胆碱也有类似反应。0,20,麻醉药与肌松药
碳酸锂 | 维拉帕米,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn抗心律失常药改善心搏出增加锂的排泄，l或由于钙拮抗剂抑制了Na+、iK+1-ATP酶泵致使细胞间液中的锂进入细胞内而导致锂血水平降低。0两药联用可致多巴胺增多而导致神经系统毒性反应。0神经毒性可在锂正常治疗浓度或低于正常浓度情况下发生。0注意监测锂浓度。0地尔硫卓有相似的相互作用。0,07,抗精神病和抗焦虑药物
碳酸锂 | 四环素,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn两药联用血锂浓度波动，l可能出现锂的毒性反应，l也可能出现血药浓度降低。0应监测血锂，l必要时调整剂量。0,07,抗精神病和抗焦虑药物
碳酸锂 | 碘化钾,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn两药联用可能导致甲状腺功能不全和甲状腺肿等不良反应。0注意监测，l必要时停药。0,07,抗精神病和抗焦虑药物
碳酸锂 | 茶碱,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn茶碱和咖啡因可导致锂的清除率增加达51％，l降低疗效。0治疗锂中毒，l可用输注氨茶碱来快速降低锂浓度。0其他茶碱衍生物也可发生相似的相互作用。0,07,抗精神病和抗焦虑药物
奎尼丁 | 维拉帕米,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn维拉帕米抑制奎尼丁代谢，l使血药浓度升高，l从而导致低血压和急性肺水肿。0其他钙离子拮抗剂与奎尼丁可能有类似的相互作用。0两药联用需要谨慎，l注意监测奎尼丁的血药浓度。0奎尼丁可能需要减量。0,10,抗心律失常药物
奎尼丁 | 利福平,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn利福平是肝药酶诱导剂，l可以导致奎尼丁抗心律失常作用降低。0两药同时应用时，l注意监测奎尼丁血药浓度。0奎尼丁的剂量可能需要增加。0,10,抗心律失常药物
奎尼丁 | 苯妥英,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn苯妥英是肝药酶的诱导剂，l它可以降低奎尼丁的血药浓度。0其他乙内酰脲类抗惊厥药也有类似的相互作用。0两药同用时奎尼丁的剂量可能需要增加。0,10,抗心律失常药物
奎尼丁 | 利血平,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn利血平可以耗竭心肌组织的儿茶酚胺，l导致心肌自律性和兴奋性的降低，l增强奎尼丁抗心律失常和负性肌力作用。0其他萝芙木生物碱与奎尼丁有类似的相互作用。0两药不能同时服用。0奎尼丁的应用应在利血平给药241h之后。0治疗中，l注意监测奎尼丁的血药浓度和患者的心功能。0,10,抗心律失常药物
硫喷妥 | 丙磺舒,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn丙磺舒可使硫喷妥的麻醉作用延长。0应停用丙磺舒，l直到麻醉作用消失。0类似作用发生在其他麻醉剂和丙磺舒之间。0,20,麻醉药与肌松药
硫喷妥 | 吗啡,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn同时使用硫喷妥和吗啡可导致呼吸抑制增强。0病人需严密观察，l准备血氧供应。0类似反应发生在其他麻醉剂和巴比妥类麻醉剂之间。0,20,麻醉药与肌松药
琥珀胆碱 | 樟磺咪芬,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn樟磺咪芬可抑制胆碱酯酶，l从而减慢琥珀胆碱代谢，l病人可呈现延长的呼吸暂停，l联用应谨慎，l需注意血液供氧。0筒箭毒碱和其他非去极化肌松药与樟磺咪芬联用也有类似反应。0,20,麻醉药与肌松药
奎尼丁 | 甲氧氯普胺,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn甲氧氯普胺可以降低奎尼丁胃肠道吸收和药-时曲线下面积和胃肠道吸收。0两药同用时注意监测奎尼丁的血药浓度。0奎尼丁的剂量可能需要调整。0,10,抗心律失常药物
筒箭毒碱 | 苯妥英,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn苯妥英增加机体抗惊厥活性，l提高神经肌肉接头处的乙酰胆碱浓度，l可降低筒箭毒碱产生的神经肌肉阻滞的强度和持续时间。0同用时需注意监测，l必要时可适当增加筒箭毒碱的剂量。0类似作用发生在苯妥英与其他箭毒类药物之间。0其他乙内酰脲类抗惊厥药也有类似作用。0,20,麻醉药与肌松药
筒箭毒碱 | 普萘洛尔,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn同用可延长神经肌肉阻滞，l导致低血压，l也可能发生严重的心动过缓，l需严密观察。0可给予新斯的明(1～31mg)和阿托品(0.6～1.2mg)。0其他非去极化肌松药与普萘洛尔也可发生类似反应。0任何其他β受体阻滞剂也都可与筒箭毒碱发生相同的相互作用。0,20,麻醉药与肌松药
筒箭毒碱 | 氯胺酮,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn氯胺酮降低运动终板的敏感性，l干扰蛋白结合，l使更多筒箭毒碱游离，l加强筒箭毒碱的神经肌肉阻滞作用。0联用需谨慎，l麻醉全过程都需对病人进行监测。0,20,麻醉药与肌松药
筒箭毒碱 | 吗啡,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn吗啡的使用增太筒箭毒碱所产生的神经肌肉阻滞。0吗啡和筒箭毒碱都可以降低血压，l所以应注意同用可引起低血压。0,20,麻醉药与肌松药
琥珀胆碱 | 硫喷妥,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn同用琥珀胆碱和硫喷妥导致心动过缓、i严重的支气管痉挛和心脏停搏。0两药混合给予可导致过敏反应和死亡，l应十分谨慎并避免在同一静脉管道中给与。0,20,麻醉药与肌松药
筒箭毒碱 | 庆大霉素,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn庆大霉素可导致神经肌肉阻滞，l加强并延长筒箭毒碱及其他神经肌肉阻滞剂的呼吸抑制和肌松作用。0应避免同用，l可改用其他类抗生素，l或用阿曲库铵代替筒箭毒碱。0所有的氨基糖苷类抗生素都有类似反应。0泮库溴铵、i加拉碘胺、i维库溴铵、i琥珀胆碱、i阿曲库铵的肌松作用都可被该类抗生素增强。0,20,麻醉药与肌松药
硫喷妥 | 磺胺异恶唑,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn磺胺异恶唑可减少硫喷妥用于麻醉时的使用量，l缩短觉醒时间。0当长期口服磺胺异恶唑治疗病人应用硫喷妥时，l应减少硫喷妥的用量。0其他超短效巴比妥类麻醉剂有类似反应。0,20,麻醉药与肌松药
硫喷妥 | 利血平,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn利血平可增强硫喷妥引起的中枢神经系统的抑制作用，l导致低血压和心动过缓。0可使用直接作用的拟交感神经药升压。0其他萝芙木属生物碱与其他巴比妥类药物有类似反应。0,20,麻醉药与肌松药
奎尼丁 | 酮康唑,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn酮康唑是肝药酶的抑制剂，l影响奎尼丁的清除，l导致血药浓度的升高。0奎宁与酮康唑也有类似的相互作用。0两药同用时注意监测奎尼丁的血药浓度。0奎尼丁的剂量可能需要调整。0,10,抗心律失常药物
维拉帕米 | 磺吡酮,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn磺吡酮可以增加口服维拉帕米的首过效应，l降低维拉帕米的生物利用度。0两药合用一般不认为禁忌。0磺吡酮与其他钙离子拮抗剂有类似的相互作用。0维拉帕米的剂量可能需要调整。0,10,抗心律失常药物
维拉帕米 | 普萘洛尔,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn两药同时应用可以导致严重的低血压、i负性肌力和心动过缓。0联用两药治疗时，l严密监测患者的血压心律。0,10,抗心律失常药物
维拉帕米 | 丹曲林,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn丹曲林可以引起血钾的升高。0维拉帕米可抑制血钾增高时机体的代偿作用。0两药同时应用可以导致高钾血症和心肌抑制。0治疗中，l注意监测患者血钾水平。0丹曲林减量或应用硝苯地平有助于降低此相互作用。0,10,抗心律失常药物
